8.55484 11.3061 16.2266 4.27118 7.14993 -4.94931
8.5743 11.293 16.2198 5.43074 8.76686 -4.91933
8.59731 11.2856 16.2099 5.6083 8.96254 -2.80897
8.6239 11.2839 16.1982 3.2463 6.84023 0.209005
8.65254 11.2865 16.1866 -1.4293 2.83045 2.16344
8.68031 11.291 16.1762 -6.04562 -1.352 2.49447
8.70428 11.2948 16.1675 -8.90265 -4.24153 2.75914
8.72255 11.2958 16.1606 -10.238 -5.89306 4.23147
8.73423 11.293 16.1565 -10.151 -6.88314 6.40335
8.7394 11.2857 16.1566 -8.0465 -7.13007 7.59276
8.73941 11.2738 16.1614 -4.22357 -6.1478 6.02858
8.73663 11.2579 16.1701 -0.652205 -3.64047 1.59574
8.73331 11.2397 16.1798 0.653263 0.0811004 -3.25226
8.73026 11.2215 16.1875 -0.641467 3.44756 -5.14201
8.72675 11.2054 16.1922 -2.6485 3.88501 -2.78542
8.72161 11.1916 16.1951 -2.72525 0.923384 1.2004
8.71478 11.1784 16.1986 -1.05119 -2.84603 3.33936
8.70722 11.1633 16.2043 -0.186207 -4.99524 3.05235
8.69944 11.1452 16.2119 -0.503411 -4.21788 1.98366
8.69151 11.1244 16.2208 2.34587 -0.642602 1.12733
8.68538 11.1032 16.2304 9.85574 2.45773 -0.357996
8.68555 11.0834 16.2397 14.9492 3.59896 -3.03269
8.69512 11.066 16.247 13.2945 4.24575 -5.93641
8.7132 11.0513 16.2506 8.11984 4.25184 -7.55638
8.73668 11.0394 16.2493 4.44227 3.22382 -6.9018
8.76318 11.0296 16.2435 2.83972 2.41444 -4.49283
8.79152 11.0214 16.2349 1.16169 2.96533 -1.94146
8.82055 11.0152 16.2249 -1.36269 4.82405 -0.628994
8.84867 11.0122 16.2144 -4.01194 6.78522 -0.930706
8.87418 11.0136 16.2033 -6.04412 6.71555 -2.1008
8.89574 11.0191 16.1909 -7.44909 3.33076 -2.49509
8.91243 11.0267 16.1769 -8.3085 -1.47164 -1.15458
8.92372 11.0335 16.1623 -8.19971 -4.94193 0.847195
8.92971 11.0371 16.1482 -6.67456 -5.91741 1.73784
8.93139 11.037 16.1351 -4.01255 -4.32756 0.794802
8.93044 11.0341 16.1225 -1.45123 -0.558885 -1.0488
8.92846 11.031 16.1094 -0.628755 4.20148 -1.79902
8.92593 11.0305 16.0952 -2.13152 7.06443 -0.0276099
8.92203 11.0345 16.0811 -3.58404 5.68727 3.04235
8.91596 11.0419 16.069 -2.00284 2.1006 5.00734
8.90873 11.0508 16.0601 1.69281 -0.40733 4.99402
8.90254 11.0595 16.0544 4.03722 -1.09051 3.08873
8.89884 11.0676 16.0506 3.42872 -0.420813 0.235338
8.89737 11.0754 16.0471 2.32804 0.941867 -1.01328
8.89755 11.0837 16.0432 3.48451 1.29746 0.454454
8.90001 11.0927 16.0395 4.68698 -0.202033 2.17793
8.90536 11.1015 16.0371 2.99 -2.81637 1.95837
8.91255 11.1084 16.036 -0.336986 -6.13697 -0.536609
8.91963 11.1113 16.0344 -1.32403 -9.24835 -3.76684
8.926 11.1083 16.0304 0.752847 -10.1406 -5.21834
8.93281 11.0988 16.0233 2.26912 -8.47509 -3.68296
8.94094 11.0838 16.0139 1.3456 -5.64356 0.6734
8.94986 11.0653 16.005 -0.873902 -2.4515 5.56953
8.95821 11.0452 15.9996 -2.46797 1.42652 7.8973
8.96502 11.0262 15.9992 -2.24332 5.6835 6.54962
8.97043 11.0108 16.003 -0.407795 8.67244 2.67941
8.97555 11.001 16.0085 1.34445 8.97118 -1.17087
8.98144 10.997 16.0133 1.21592 6.65942 -2.87431
8.98798 10.9973 16.0163 -0.904067 2.58134 -2.22606
8.9939 10.9991 16.018 -3.26979 -2.05961 -0.462282
8.99774 10.9998 16.0193 -4.21477 -5.51508 0.880984
8.99889 10.9969 16.0211 -3.63482 -6.54333 0.969784
8.99771 10.9899 16.0235 -2.31535 -5.19055 0.033018
8.99502 10.9796 16.0259 -0.979529 -2.31338 -0.971538
8.99168 10.9679 16.0277 0.00735727 0.946553 -1.26887
8.98833 10.9567 16.0287 0.456983 3.5234 -0.938379
8.98525 10.9479 16.0291 0.204659 4.97441 -0.739679
8.9823 10.9423 16.029 -0.316648 5.7652 -1.15923
8.97924 10.9405 16.0281 0.930491 6.35168 -1.57007
8.97697 10.9427 16.0262 5.02194 5.3155 -1.03539
8.97794 10.9483 16.0237 8.26376 1.32574 0.29425
8.98406 10.9546 16.0214 7.14408 -4.4817 1.15076
8.99465 10.9579 16.0197 2.86196 -10.0162 0.0612014
9.00709 10.9549 16.018 -1.37081 -13.3346 -1.79778
9.01859 10.9433 16.0153 -5.83354 -13.3893 -1.40857
9.02615 10.9232 16.0118 -11.9179 -9.32834 0.668543
9.02601 10.8973 16.0086 -16.0155 -1.40326 0.906599
9.01573 10.8705 16.0059 -14.2943 6.57785 -1.81788
8.99635 10.848 16.0019 -8.6463 11.3112 -5.52414
8.97139 10.8326 15.9944 -2.45878 12.6546 -7.9454
8.94488 10.8255 15.9818 4.27984 11.0838 -7.91059
8.92132 10.8254 15.9642 12.6356 7.92389 -6.45094
8.90595 10.8306 15.9424 18.7518 5.43756 -5.18019
8.90245 10.8395 15.9172 17.6292 4.70071 -3.42169
8.91009 10.8515 15.8899 9.50968 6.07457 -0.75254
8.92388 10.8675 15.8621 0.417819 9.20643 1.21744
8.93817 10.8895 15.8351 -4.38018 11.3351 2.07476
8.94974 10.9187 15.8095 -6.30587 10.2456 3.29024
8.95718 10.9545 15.7861 -7.78343 7.0045 5.32861
8.95959 10.9947 15.7663 -8.24066 3.57668 7.51091
8.9567 11.0373 15.7513 -6.94861 1.26478 9.07359
8.94932 11.0808 15.7422 -4.88205 0.427356 9.50066
8.93873 11.1245 15.7393 -3.37548 0.642997 8.55672
8.9259 11.1686 15.7419 -2.63257 1.30177 6.46425
8.91135 11.2136 15.7487 -2.07927 2.00829 3.96071
8.89547 11.2598 15.7581 -1.3268 2.31666 2.13636
8.87874 11.3074 15.769 -0.595693 1.54802 1.6615
8.86161 11.3559 15.781 -0.271295 -0.653292 2.02681
8.84429 11.4038 15.7943 -0.340556 -3.69444 1.83569
8.82676 11.4494 15.8087 -0.590796 -6.13866 0.326146
8.80884 11.491 15.8233 -0.906819 -6.909 -1.77544
8.79034 11.5282 15.8367 -1.16426 -6.07751 -3.17339
8.77111 11.5615 15.8482 -1.1329 -4.53058 -3.32468
8.75115 11.5917 15.8575 -0.831265 -3.108 -2.65595
8.73065 11.6199 15.8651 -0.551819 -2.20689 -1.8301
8.70978 11.6466 15.8714 -0.465149 -1.72817 -1.16912
8.6886 11.6722 15.877 -0.422333 -1.33018 -0.654101
8.66715 11.697 15.8822 -0.149891 -0.69033 -0.191693
8.64562 11.7213 15.8872 0.542881 0.190384 0.15961
8.62446 11.7458 15.8924 1.6986 1.00157 0.201151
8.60441 11.7708 15.8976 3.11346 1.32371 -0.180255
8.58638 11.7968 15.9027 4.34029 0.935697 -0.826619
8.57114 11.8233 15.9073 4.84716 -0.0192168 -1.39624
8.55901 11.8498 15.911 4.38018 -0.990198 -1.67103
8.5497 11.8758 15.9136 3.4166 -1.24439 -1.82232
8.54264 11.901 15.915 2.78211 -0.427581 -2.15942
8.53742 11.926 15.915 2.79298 1.1084 -2.6397
8.53403 11.9518 15.9133 2.76445 2.52168 -2.67163
8.53239 11.9791 15.9099 1.96405 2.92763 -1.43272
8.53201 12.0084 15.9056 0.551124 1.68102 1.22887
8.53199 12.0387 15.9022 -0.7104 -0.973101 4.23496
8.53155 12.0684 15.9014 -1.3969 -3.81552 5.96054
8.53021 12.0957 15.9044 -1.50923 -5.69016 5.52855
8.52792 12.1194 15.911 -1.0627 -6.5859 3.32164
8.52494 12.1388 15.9197 -0.386885 -7.40074 0.730685
8.52167 12.1534 15.929 -0.361773 -8.55838 -0.876567
8.51811 12.1624 15.9378 -1.30713 -9.1502 -1.48753
8.51367 12.1656 15.9456 -2.43464 -8.1869 -2.16849
8.50765 12.1635 15.9519 -3.20091 -5.58063 -3.59562
8.49952 12.1578 15.9559 -3.8837 -2.01793 -5.72201
8.48882 12.1507 15.9562 -5.00375 1.22677 -8.13888
8.47479 12.1443 15.9511 -6.26157 2.56254 -9.85786
8.45673 12.1395 15.9397 -5.88035 1.67214 -9.5764
8.43491 12.1357 15.9221 -2.95501 0.00411739 -7.78512
8.41114 12.1319 15.8993 0.744771 -1.31264 -6.09532
8.38771 12.1273 15.8725 2.72627 -2.16858 -4.87426
8.36586 12.1213 15.8424 2.15728 -2.11065 -3.5976
8.34532 12.114 15.8099 0.469314 -0.369617 -2.15807
8.3251 12.1065 15.7759 -0.0920338 2.39928 -0.673368
8.30484 12.1004 15.7414 0.38156 4.08578 1.29692
8.28471 12.0969 15.7077 -0.104872 3.61666 3.80505
8.2644 12.0957 15.6764 -1.88605 1.46456 6.0832
8.24281 12.0955 15.6489 -3.38799 -1.20338 7.62923
8.21903 12.0944 15.6264 -3.31845 -3.09074 8.81763
8.19308 12.0915 15.6095 -1.79859 -3.49258 10.3955
8.16591 12.0863 15.5995 0.201037 -2.52537 12.7288
8.13876 12.0795 15.5978 1.73935 -0.571908 15.4891
8.11261 12.0723 15.6062 2.28076 2.20268 17.6547
8.08784 12.0666 15.6261 2.13191 5.62961 17.8019
8.06439 12.0645 15.6576 2.1353 8.74836 14.9873
8.04228 12.0681 15.6988 2.45456 9.806 9.72674
8.02171 12.0779 15.7465 2.62258 8.0546 3.97269
8.00282 12.0929 15.797 3.17547 4.67377 -0.56768
7.98601 12.1111 15.8473 4.5099 1.49377 -4.07116
7.97207 12.1303 15.8951 5.25499 -0.89371 -8.0098
7.96143 12.149 15.9377 4.15416 -3.23972 -13.5337
7.95337 12.1656 15.9714 1.02671 -6.42996 -20.9647
7.94589 12.178 15.9915 -3.4428 -10.1034 -28.7873
7.9362 12.1839 15.993 -6.76252 -11.6026 -31.9748
7.92232 12.1825 15.9741 -5.19754 -9.23747 -25.8755
7.90529 12.175 15.9385 1.48108 -5.81081 -13.5915
7.88921 12.1637 15.8939 8.73015 -4.29935 -1.77485
7.87856 12.1494 15.8479 11.4913 -4.47569 6.9741
7.87504 12.132 15.8062 7.52366 -5.42852 13.2542
7.87625 12.111 15.7729 0.320751 -7.99188 17.7309
7.878 12.0847 15.7511 -1.23291 -10.4148 20.256
7.87915 12.0519 15.7423 0.465306 -7.35097 19.5248
7.88027 12.0143 15.7461 -3.02853 -1.00365 15.4015
7.87943 11.976 15.7599 -6.16403 4.8598 9.28765
7.87499 11.9406 15.7798 -1.70818 9.33912 3.65901
7.86969 11.9112 15.8023 7.6686 11.1278 1.43547
7.86927 11.8888 15.826 14.9285 9.94312 2.8591
7.87836 11.8726 15.8518 17.2979 5.35686 5.61236
7.89854 11.8598 15.8811 15.0641 -1.72375 5.81352
7.92846 11.846 15.9141 9.88405 -7.35179 1.89164
7.96487 11.8275 15.9482 4.04936 -9.11733 -3.45702
8.00402 11.8032 15.9803 -0.984575 -7.59688 -6.6785
8.04265 11.774 16.0083 -4.774 -3.5777 -6.1697
8.07828 11.7426 16.0324 -6.82833 2.89835 -3.71084
8.10962 11.7131 16.0539 -6.56708 10.3372 -3.8301
8.13675 11.6901 16.0727 -5.21888 15.0764 -8.18585
8.1604 11.6768 16.0861 -5.48496 15.401 -12.9364
8.18038 11.6734 16.0913 -7.45476 12.691 -13.7782
8.19557 11.6783 16.0878 -7.92098 9.26486 -10.06
8.20577 11.6892 16.0777 -5.26048 6.60648 -5.00476
8.21257 11.7045 16.0642 -1.59881 4.57419 -1.69346
8.21824 11.7228 16.0496 0.384899 2.76729 -0.729692
8.22404 11.743 16.0343 0.068679 1.61561 -1.31752
8.22983 11.7642 16.0182 -0.953643 1.65399 -2.2142
8.23507 11.7866 16.0007 -0.948155 2.54584 -2.02276
8.23971 11.8106 15.982 -0.242212 3.61932 -0.395662
8.24417 11.837 15.9631 0.0827797 4.75296 1.74219
8.24864 11.8664 15.9453 -0.457087 5.60102 3.59693
8.25274 11.8993 15.9299 -2.05994 4.90286 5.02469
8.25544 11.9353 15.9178 -4.42178 1.55977 5.81647
8.2553 11.9721 15.9094 -5.85248 -3.44594 5.69136
8.2515 12.0066 15.9048 -4.39088 -7.15675 5.3404
8.24495 12.0366 15.9036 -0.919394 -7.38169 5.54795
8.23776 12.0619 15.9062 1.64058 -4.9856 5.69958
8.23154 12.0839 15.9123 2.07977 -1.99188 4.61998
8.22661 12.1045 15.9214 1.19721 0.714805 1.75793
8.22251 12.1255 15.9315 0.775279 3.29015 -2.22737
8.21903 12.1486 15.9402 2.22125 5.53698 -5.43879
8.21706 12.1752 15.9455 4.81009 6.34203 -6.29735
8.2182 12.2057 15.9467 6.53043 5.20719 -4.96747
8.22351 12.2396 15.9447 6.82156 3.05315 -2.64139
8.23323 12.2753 15.941 6.36012 1.27046 -0.651911
8.24706 12.3118 15.9369 5.49784 0.747004 -0.0337254
8.2644 12.3488 15.9326 4.19043 1.37272 -1.28485
8.28444 12.3866 15.9274 2.83612 2.32218 -4.15632
8.30631 12.4258 15.9194 2.15874 2.97247 -7.65091
8.32959 12.4668 15.9066 2.29326 3.16762 -10.5014
8.35432 12.5098 15.8869 2.5819 2.93636 -11.7692
8.38066 12.5546 15.8598 2.30472 2.10569 -10.8865
8.4084 12.6006 15.8257 1.23695 0.271215 -7.5612
8.43685 12.6466 15.7869 -0.408304 -2.60573 -2.02705
8.46494 12.6908 15.7469 -2.4115 -5.722 4.55596
8.49137 12.7312 15.7099 -4.61309 -8.04556 10.653
8.51473 12.7662 15.68 -6.54451 -9.12609 15.0494
8.5338 12.7953 15.6598 -7.42402 -8.92832 16.8514
8.54802 12.8185 15.6505 -7.31734 -7.40934 15.8147
8.55743 12.8369 15.6515 -7.1822 -4.88975 12.8518
8.5621 12.852 15.6608 -7.17521 -2.59865 9.25627
8.5621 12.8653 15.6762 -6.79663 -1.81917 5.73703
8.55767 12.8773 15.6953 -6.11243 -2.90267 2.94573
8.54929 12.8872 15.7163 -5.26456 -5.04609 1.61794
8.53751 12.8938 15.7383 -4.01829 -6.84006 1.62058
8.52319 12.8961 15.7613 -2.26572 -7.52245 2.03495
8.50747 12.8934 15.7856 -0.198748 -7.23192 2.10358
8.49168 12.8861 15.8111 1.98047 -6.48297 1.63389
8.47725 12.8745 15.8376 4.22606 -5.72398 0.771208
8.46565 12.8593 15.8644 6.63713 -5.19927 -0.285444
8.45842 12.8407 15.8909 9.10704 -4.95679 -1.32173
8.45714 12.8189 15.9165 11.0167 -5.07619 -1.9684
8.46297 12.7939 15.9408 11.3361 -5.76352 -1.97296
8.47605 12.7652 15.9637 9.31848 -6.41949 -1.66422
8.49507 12.7326 15.9854 5.73198 -5.17053 -1.84773
8.51781 12.6968 16.0057 2.96275 -1.05989 -2.85804
8.54251 12.6606 16.0241 2.18212 3.97807 -4.15382
8.56858 12.6269 16.0398 1.96317 7.21332 -5.24053
8.59579 12.5979 16.0519 0.729741 7.15258 -5.88935
8.6234 12.5735 16.0603 -0.468106 4.00652 -5.54228
8.65078 12.5517 16.0651 1.41627 0.855097 -3.61857
8.67917 12.5308 16.0676 5.9359 0.860127 -1.22915
8.71127 12.5105 16.0691 8.87361 2.25274 -0.0137683
8.74885 12.4917 16.0706 7.73298 2.25018 -0.0615526
8.79117 12.4744 16.0721 2.99211 1.65219 -1.10903
8.83535 12.4583 16.0727 -1.43823 3.30688 -2.94037
8.87874 12.4446 16.0714 -1.30882 6.73798 -4.33774
8.92134 12.4351 16.0674 1.69319 8.55494 -4.30163
8.96491 12.4312 16.0606 3.77794 8.07763 -3.14905
9.01076 12.4325 16.0519 3.77876 6.42149 -1.4312
9.0589 12.4379 16.0422 1.84075 4.16305 0.636741
9.10811 12.446 16.033 -1.60009 0.956268 3.0149
9.15619 12.4546 16.0257 -5.18076 -3.80195 5.42265
9.20094 12.4607 16.022 -6.95062 -9.49078 7.19752
9.24122 12.4606 16.0229 -6.84876 -14.1838 7.52845
9.27698 12.4514 16.0286 -7.0885 -16.3935 6.44554
9.30799 12.4317 16.0386 -9.14533 -15.1599 5.6427
9.33299 12.4022 16.0523 -11.6958 -10.6027 7.18694
9.35045 12.3659 16.0709 -12.3296 -4.78054 10.2189
9.35997 12.3264 16.0961 -10.59 0.194382 11.9415
9.36264 12.2869 16.1289 -7.8006 3.32538 11.0963
9.36018 12.2494 16.169 -5.28265 4.55357 8.42355
9.35422 12.2149 16.2145 -3.60499 4.41716 5.23155
9.34585 12.1831 16.2635 -2.91532 3.68088 2.33026
9.33551 12.1538 16.3141 -3.20878 3.02428 -0.163157
9.32303 12.1264 16.3646 -4.12263 2.78919 -2.91206
9.30785 12.1009 16.4132 -4.73603 2.79164 -6.92893
9.28962 12.0771 16.4572 -4.14071 2.3989 -12.549
9.26872 12.0548 16.4931 -2.27066 1.20442 -18.6126
9.24635 12.0332 16.517 0.403107 -0.268545 -22.5388
9.22423 12.0115 16.5264 3.87557 -0.963471 -22.1951
9.20466 11.9892 16.5215 8.00097 -0.414123 -18.2883
9.19023 11.9666 16.5046 11.2182 1.03496 -13.3688
9.18298 11.9446 16.479 11.9637 3.05625 -8.96659
9.18342 11.9247 16.4473 10.3424 5.2982 -5.42523
9.19055 11.9081 16.412 7.04015 6.84993 -2.87795
9.20223 11.8959 16.3747 2.25999 6.60773 -1.46353
9.21539 11.8878 16.3363 -2.90935 4.21248 -0.869529
9.22677 11.8824 16.2972 -6.43275 0.726443 0.135078
9.23408 11.8776 16.2582 -7.85894 -1.8305 2.58793
9.23631 11.8716 16.2209 -8.58967 -2.1024 6.42241
9.23291 11.8644 16.1877 -9.43712 -0.052424 11.204
9.22335 11.8572 16.1617 -9.7569 3.19287 16.4244
9.20745 11.852 16.1464 -8.4805 6.08857 20.5255
9.18607 11.8508 16.1443 -5.15571 8.04641 21.0381
9.1613 11.8547 16.1557 -0.631754 9.09847 17.6025
9.13598 11.8646 16.1787 2.7143 8.43447 13.2441
9.11218 11.8799 16.2105 2.66988 5.37849 10.5578
9.08988 11.8986 16.2493 -0.293963 0.748395 8.59183
9.06732 11.918 16.2939 -3.51107 -3.73613 5.3666
9.04248 11.935 16.342 -5.0731 -6.39508 1.10402
9.01432 11.948 16.391 -5.17537 -6.56456 -2.50847
8.9827 11.9569 16.4387 -4.49058 -4.6871 -4.46808
8.94811 11.9628 16.4836 -2.64602 -1.71177 -4.86484
8.91177 11.9676 16.5256 0.991446 1.32338 -4.76746
8.87604 11.9733 16.5645 5.92464 3.44884 -5.3537
8.8441 11.9811 16.6 11.0759 4.20285 -6.41159
8.81927 11.9917 16.6314 15.3223 3.9825 -6.99835
8.80426 12.0048 16.6583 16.8808 3.22926 -7.18227
8.80003 12.0201 16.6806 13.9579 1.79702 -7.90323
8.80468 12.0366 16.6977 6.75581 0.103445 -10.5092
8.81379 12.0533 16.7079 0.0441449 0.0550829 -14.5727
8.82328 12.0702 16.7087 -1.15026 1.46599 -16.2438
8.83219 12.088 16.699 0.477425 2.01292 -14.5434
8.84137 12.1071 16.6799 1.04415 1.70535 -11.9109
8.85115 12.1274 16.6528 -0.582893 0.998804 -9.75002
8.86047 12.1484 16.6193 -4.10208 -0.829651 -7.56398
8.8672 12.1688 16.5808 -6.28972 -3.7742 -3.47468
8.87007 12.1869 16.5401 -4.28721 -5.07792 2.1807
8.87015 12.2018 16.5007 -1.85791 -3.79722 7.02215
8.86884 12.2143 16.4657 -2.77636 -1.97227 10.7637
8.86557 12.2256 16.4376 -5.95606 -0.129899 13.3038
8.85849 12.2368 16.4181 -7.72676 2.54524 13.4604
8.84656 12.2497 16.4072 -5.57376 5.68121 11.6138
8.83107 12.2663 16.4039 -1.6723 7.73484 10.1249
8.81431 12.2878 16.4074 -0.726804 7.82265 9.5125
8.79684 12.3144 16.4169 -3.67943 5.20813 7.44941
8.77698 12.3442 16.4312 -6.05171 0.0836163 2.86744
8.75345 12.3741 16.4474 -3.20844 -4.21853 -1.40425
8.72798 12.4015 16.4628 2.20659 -4.80619 -3.00699
8.70377 12.4259 16.4764 4.47033 -3.52587 -3.17529
8.68225 12.4479 16.4878 2.4212 -1.893 -3.09903
8.66232 12.4688 16.4973 0.366809 1.4347 -2.31864
8.64291 12.4906 16.5053 2.76145 5.32573 -1.19938
8.6254 12.5158 16.5124 6.70687 6.279 -0.916127
8.61214 12.5448 16.5189 8.12131 3.99424 -1.25083
8.60409 12.5763 16.5245 7.40178 0.0819956 -1.94266
8.60087 12.6079 16.5289 6.39582 -3.61854 -3.21929
8.60183 12.6371 16.5311 5.20743 -5.56931 -5.02757
8.60613 12.6628 16.5299 3.02536 -5.03027 -7.54156
8.61238 12.6853 16.5238 0.53508 -1.88253 -10.5533
8.61904 12.7066 16.511 -0.861819 2.88589 -11.9652
8.62516 12.7297 16.4905 -1.54691 6.88751 -9.6374
8.63023 12.7572 16.4639 -2.63364 7.88451 -4.06929
8.63358 12.7895 16.4348 -3.40641 4.97535 1.74119
8.63481 12.8248 16.4066 -2.29481 -0.442694 4.10363
8.6346 12.8599 16.381 -0.043785 -5.0791 2.40335
8.63429 12.8917 16.3569 0.878224 -7.15721 0.194113
8.63446 12.9189 16.3332 0.0309316 -7.02748 0.620237
8.63465 12.9416 16.3101 -0.801048 -5.08621 3.34783
8.63438 12.9609 16.2891 -0.557144 -2.05783 5.93145
8.63375 12.9788 16.272 -0.198271 0.553622 6.71941
8.63292 12.997 16.2592 -1.12355 1.49325 5.70138
8.63128 13.016 16.2501 -3.47559 0.162006 3.59239
8.62738 13.0349 16.2434 -5.57497 -3.1508 1.53177
8.61997 13.0518 16.2378 -5.43054 -6.61252 0.872215
8.60914 13.0644 16.2328 -3.34907 -8.09944 1.77488
8.59612 13.0719 16.229 -1.33192 -7.41144 2.97605
8.58219 13.0745 16.2271 -0.571823 -5.55022 3.40359
8.56785 13.0735 16.2274 -0.75191 -2.9476 2.88233
8.55307 13.0707 16.2295 -0.565635 0.142223 2.07219
8.538 13.0679 16.2331 0.46184 2.46263 2.44947
8.52323 13.0666 16.2383 1.0944 2.67112 5.19729
8.50912 13.067 16.2471 0.384443 0.709874 9.32923
8.49525 13.0677 16.2618 -1.17894 -2.78457 11.5635
8.48065 13.0666 16.2838 -2.12687 -6.55945 9.06782
8.46478 13.0612 16.3115 -1.5275 -9.00252 2.63751
8.44796 13.0501 16.3408 -0.609826 -9.98442 -3.81221
8.43068 13.0326 16.3679 -0.967267 -9.45953 -6.27839
