150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0.186326
2.58067	1.06207
2.646	2.02055
2.71133	2.64598
2.77667	3.13456
2.842	2.70019
2.90733	2.02232
2.97267	1.40078
3.038	1.02185
3.10333	0.918075
3.16867	0.939315
3.234	0.789029
3.29933	0.758091
3.36467	0.520669
3.43	0.901843
3.49533	0.868445
3.56067	0.790376
3.626	0.851816
3.69133	0.821931
3.75667	1.1695
3.822	0.928102
3.88733	0.975182
3.95267	0.905484
4.018	0.912789
4.08333	1.02522
4.14867	1.30142
4.214	1.39416
4.27933	0.997839
4.34467	1.12419
4.41	1.0002
4.47533	0.853491
4.54067	1.4295
4.606	1.30588
4.67133	0.945451
4.73667	1.02464
4.802	1.25258
4.86733	1.29382
4.93267	0.896379
4.998	0.825903
5.06333	1.05764
5.12867	1.00846
5.194	0.895847
5.25933	1.06552
5.32467	1.01874
5.39	1.01449
5.45533	0.831881
5.52067	1.00571
5.586	0.906764
5.65133	0.922833
5.71667	0.865786
5.782	1.02265
5.84733	0.775804
5.91267	0.977949
5.978	1.15463
6.04333	0.726298
6.10867	0.931997
6.174	0.958769
6.23933	0.878228
6.30467	1.05291
6.37	1.075
6.43533	0.854014
6.50067	0.976423
6.566	0.957089
6.63133	1.1662
6.69667	1.11727
6.762	1.09578
6.82733	1.20137
6.89267	0.905742
6.958	0.998393
7.02333	1.11136
7.08867	1.32558
7.154	0.944436
7.21933	1.04052
7.28467	1.05526
7.35	1.01476
7.41533	1.09344
7.48067	1.13763
7.546	1.06625
7.61133	0.854702
7.67667	1.00026
7.742	0.983446
7.80733	1.03475
7.87267	0.932051
7.938	0.916771
8.00333	0.92027
8.06867	1.14989
8.134	0.890941
8.19933	1.18368
8.26467	0.957921
8.33	1.06188
8.39533	0.936698
8.46067	0.9964
8.526	1.03795
8.59133	0.942363
8.65667	0.912461
8.722	0.953083
8.78733	0.839723
8.85267	0.977806
8.918	0.882002
8.98333	1.12487
9.04867	1.04389
9.114	1.17801
9.17933	0.986404
9.24467	0.903538
9.31	0.850097
9.37533	1.01936
9.44067	0.89948
9.506	1.05676
9.57133	1.04238
9.63667	1.14255
9.702	1.0145
9.76733	0.951539
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0.186326
2.58067	1.06207
2.646	2.35731
2.71133	2.32526
2.77667	2.98165
2.842	2.18934
2.90733	1.74338
2.97267	1.46748
3.038	1.72437
3.10333	0.97928
3.16867	0.880608
3.234	0.619951
3.29933	1.19129
3.36467	0.885138
3.43	0.801638
3.49533	1.01319
3.56067	0.557912
3.626	0.762151
3.69133	1.03823
3.75667	0.877127
3.822	0.847397
3.88733	0.85816
3.95267	0.716841
4.018	1.02232
4.08333	1.16663
4.14867	0.924692
4.214	1.39416
4.27933	1.06222
4.34467	0.78069
4.41	1.3033
4.47533	1.35381
4.54067	1.25796
4.606	0.944677
4.67133	1.21558
4.73667	1.18228
4.802	1.07364
4.86733	1.11965
4.93267	1.09019
4.998	0.943889
5.06333	1.03465
5.12867	1.07569
5.194	1.11435
5.25933	1.0229
5.32467	0.810838
5.39	0.933329
5.45533	1.02995
5.52067	0.812308
5.586	0.925654
5.65133	0.867463
5.71667	0.992046
5.782	0.969754
5.84733	0.810284
5.91267	0.910505
5.978	1.03916
6.04333	0.887697
6.10867	0.853014
6.174	1.17527
6.23933	0.984221
6.30467	0.667335
6.37	0.973311
6.43533	0.868248
6.50067	1.00432
6.566	1.27156
6.63133	1.09918
6.69667	1.01211
6.762	1.10868
6.82733	1.17608
6.89267	0.81889
6.958	0.913164
7.02333	1.15916
7.08867	0.915002
7.154	1.12872
7.21933	0.98397
7.28467	0.877535
7.35	1.1457
7.41533	0.996962
7.48067	1.10603
7.546	1.04555
7.61133	1.20065
7.67667	1.05027
7.742	0.904771
7.80733	0.976727
7.87267	1.02716
7.938	1.24419
8.00333	1.0307
8.06867	0.896373
8.134	0.980035
8.19933	0.964479
8.26467	1.0097
8.33	0.959944
8.39533	1.04542
8.46067	1.01287
8.526	0.956861
8.59133	1.07014
8.65667	0.975389
8.722	0.914339
8.78733	1.00767
8.85267	0.962763
8.918	0.970944
8.98333	1.09566
9.04867	1.05109
9.114	0.936728
9.17933	1.04937
9.24467	0.938025
9.31	0.96571
9.37533	1.05289
9.44067	0.98546
9.506	0.998053
9.57133	1.07456
9.63667	0.958476
9.702	0.945611
9.76733	0.976255
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0.372653
2.58067	1.06207
2.646	1.17865
2.71133	2.48562
2.77667	3.13456
2.842	3.06508
2.90733	1.74338
2.97267	1.40078
3.038	1.21345
3.10333	0.73446
3.16867	1.29156
3.234	0.619951
3.29933	0.703941
3.36467	1.09341
3.43	0.551126
3.49533	0.723704
3.56067	0.883361
3.626	0.896649
3.69133	0.821931
3.75667	1.29481
3.822	0.928102
3.88733	0.936175
3.95267	1.13185
4.018	1.24139
4.08333	1.20199
4.14867	0.787701
4.214	1.1618
4.27933	1.0944
4.34467	0.968055
4.41	0.878967
4.47533	1.50097
4.54067	1.08642
4.606	1.05582
4.67133	0.999476
4.73667	1.07719
4.802	1.12476
4.86733	0.84596
4.93267	1.35668
4.998	0.991083
5.06333	1.14961
5.12867	1.00846
5.194	1.0051
5.25933	0.93766
5.32467	0.894001
5.39	0.872459
5.45533	0.990334
5.52067	1.00571
5.586	0.925654
5.65133	0.941289
5.71667	0.883823
5.782	0.793435
5.84733	1.01716
5.91267	0.758754
5.978	0.956691
6.04333	0.871558
6.10867	0.979387
6.174	1.02063
6.23933	1.04479
6.30467	0.978758
6.37	1.13311
6.43533	1.08175
6.50067	1.11591
6.566	1.2032
6.63133	0.991942
6.69667	1.01211
6.762	0.915302
6.82733	0.897868
6.89267	0.967779
6.958	0.840111
7.02333	1.03965
7.08867	1.12616
7.154	1.07113
7.21933	1.07445
7.28467	1.02194
7.35	1.18935
7.41533	1.18992
7.48067	1.06389
7.546	0.973086
7.61133	0.956452
7.67667	1.13029
7.742	0.845764
7.80733	0.909033
7.87267	0.92254
7.938	1.22548
8.00333	0.883459
8.06867	0.914482
8.134	0.837485
8.19933	1.13984
8.26467	1.02696
8.33	0.985429
8.39533	1.04542
8.46067	1.03757
8.526	0.989297
8.59133	1.02222
8.65667	0.967523
8.722	0.860099
8.78733	1.04584
8.85267	0.955241
8.918	0.852355
8.98333	1.14679
9.04867	1.13029
9.114	1.05027
9.17933	1.11233
9.24467	0.896641
9.31	1.04052
9.37533	0.999242
9.44067	1.05821
9.506	1.06981
9.57133	0.952302
9.63667	0.952128
9.702	0.920561
9.76733	1.04422
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0
2.58067	0.796554
2.646	2.02055
2.71133	2.88652
2.77667	2.98165
2.842	2.18934
2.90733	2.16179
2.97267	2.06781
3.038	0.957985
3.10333	1.2241
3.16867	0.763193
3.234	0.73267
3.29933	0.703941
3.36467	0.67687
3.43	0.701433
3.49533	0.723704
3.56067	0.883361
3.626	1.12081
3.69133	0.865191
3.75667	0.835359
3.822	0.928102
3.88733	0.85816
3.95267	1.09413
4.018	0.766742
4.08333	1.09593
4.14867	1.09593
4.214	1.26138
4.27933	1.15878
4.34467	1.09297
4.41	1.03051
4.47533	1.23609
4.54067	1.17219
4.606	1.16695
4.67133	1.35064
4.73667	1.31364
4.802	0.971387
4.86733	0.970366
4.93267	1.13864
4.998	1.06188
5.06333	0.988665
5.12867	0.896406
5.194	0.983247
5.25933	1.08683
5.32467	0.852419
5.39	0.83188
5.45533	0.950721
5.52067	0.831649
5.586	0.868982
5.65133	0.830549
5.71667	0.937934
5.782	0.846331
5.84733	0.913724
5.91267	0.859921
5.978	1.12164
6.04333	1.06524
6.10867	0.995184
6.174	1.02063
6.23933	1.05993
6.30467	0.88978
6.37	0.958784
6.43533	1.28102
6.50067	0.781139
6.566	1.03913
6.63133	1.12599
6.69667	0.972681
6.762	1.18602
6.82733	0.999036
6.89267	1.01741
6.958	1.02274
7.02333	0.908204
7.08867	0.985387
7.154	1.03658
7.21933	0.98397
7.28467	1.23299
7.35	1.08023
7.41533	0.975521
7.48067	1.09549
7.546	1.06625
7.61133	1.0175
7.67667	1.13029
7.742	1.03262
7.80733	0.87035
7.87267	0.913029
7.938	0.99161
8.00333	0.929473
8.06867	0.950699
8.134	0.997854
8.19933	0.938175
8.26467	1.05285
8.33	1.22329
8.39533	0.827974
8.46067	0.881114
8.526	1.06228
8.59133	0.974308
8.65667	1.06978
8.722	1.02282
8.78733	0.9924
8.85267	1.03798
8.918	1.04506
8.98333	1.008
9.04867	1.04389
9.114	0.965114
9.17933	1.10533
9.24467	0.917333
9.31	1.01332
9.37533	0.985829
9.44067	0.912708
9.506	1.03719
9.57133	1.01665
9.63667	1.00291
9.702	1.05833
9.76733	0.939182
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0.0981978
2.51533	0.372653
2.58067	0.44253
2.646	1.76798
2.71133	3.20725
2.77667	2.29358
2.842	3.06508
2.90733	2.02232
2.97267	1.801
3.038	1.21345
3.10333	0.97928
3.16867	1.05673
3.234	0.789029
3.29933	0.81224
3.36467	0.937205
3.43	0.250512
3.49533	0.771951
3.56067	0.697391
3.626	0.806984
3.69133	0.692152
3.75667	1.0442
3.822	0.887749
3.88733	0.936175
3.95267	1.01867
4.018	1.2779
4.08333	1.20199
4.14867	1.16443
4.214	0.730272
4.27933	1.22316
4.34467	1.56138
4.41	1.03051
4.47533	0.941784
4.54067	1.17219
4.606	1.41702
4.67133	0.702335
4.73667	0.945822
4.802	0.99695
4.86733	1.36846
4.93267	0.944831
4.998	1.22706
5.06333	1.03465
5.12867	1.0981
5.194	1.07065
5.25933	0.916349
5.32467	0.935582
5.39	0.953618
5.45533	0.970528
5.52067	0.87033
5.586	0.774527
5.65133	0.941289
5.71667	0.974009
5.782	0.775803
5.84733	0.999925
5.91267	0.961088
5.978	0.973185
6.04333	1.06524
6.10867	0.868811
6.174	0.757737
6.23933	0.984221
6.30467	0.978758
6.37	0.973311
6.43533	1.06752
6.50067	0.934577
6.566	0.929744
6.63133	1.26003
6.69667	0.972681
6.762	1.19892
6.82733	1.11285
6.89267	1.04222
6.958	1.20538
7.02333	1.12331
7.08867	0.961925
7.154	0.967471
7.21933	0.84825
7.28467	1.06637
7.35	1.10206
7.41533	1.09344
7.48067	0.874288
7.546	0.952382
7.61133	1.17013
7.67667	1.02026
7.742	1.05229
7.80733	0.986397
7.87267	0.817922
7.938	1.08516
8.00333	1.06751
8.06867	1.10462
8.134	0.926579
8.19933	1.01709
8.26467	0.897511
8.33	0.959944
8.39533	0.894881
8.46067	0.963461
8.526	1.07039
8.59133	1.08611
8.65667	1.03832
8.722	0.96858
8.78733	0.801554
8.85267	0.94772
8.918	1.05247
8.98333	1.13218
9.04867	1.08709
9.114	0.97221
9.17933	1.02838
9.24467	1.15184
9.31	0.992913
9.37533	0.925472
9.44067	1.06483
9.506	0.926298
9.57133	1.17751
9.63667	0.907696
9.702	0.870463
9.76733	0.988612
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0.279489
2.58067	0.531036
2.646	2.02055
2.71133	2.88652
2.77667	3.36391
2.842	2.26232
2.90733	2.37099
2.97267	1.53418
3.038	0.957985
3.10333	1.04048
3.16867	0.587072
3.234	0.619951
3.29933	0.81224
3.36467	1.19754
3.43	1.00205
3.49533	0.482469
3.56067	0.883361
3.626	1.03115
3.69133	0.432595
3.75667	0.877127
3.822	1.00881
3.88733	0.85816
3.95267	1.01867
4.018	1.2779
4.08333	1.16663
4.14867	1.13018
4.214	0.863049
4.27933	1.3841
4.34467	0.749462
4.41	1.21237
4.47533	1.1478
4.54067	1.02924
4.606	1.47258
4.67133	1.08052
4.73667	1.39246
4.802	1.17589
4.86733	1.14453
4.93267	1.09019
4.998	0.967486
5.06333	0.896696
5.12867	0.918816
5.194	1.07065
5.25933	0.852418
5.32467	1.08112
5.39	0.771011
5.45533	0.891301
5.52067	0.928352
5.586	0.982327
5.65133	0.849006
5.71667	0.955972
5.782	0.758171
5.84733	0.810284
5.91267	0.84306
5.978	0.824733
6.04333	1.17822
6.10867	0.995184
6.174	0.974233
6.23933	0.923654
6.30467	0.91944
6.37	1.04595
6.43533	1.06752
6.50067	1.2554
6.566	1.0528
6.63133	1.03216
6.69667	1.09098
6.762	1.27627
6.82733	1.01168
6.89267	0.856113
6.958	1.03492
7.02333	0.872354
7.08867	1.16135
7.154	0.978989
7.21933	1.09707
7.28467	1.05526
7.35	0.98203
7.41533	0.975521
7.48067	1.11656
7.546	0.879918
7.61133	0.925927
7.67667	1.24032
7.742	1.04245
7.80733	0.957385
7.87267	0.855965
7.938	0.99161
8.00333	0.929473
8.06867	0.887319
8.134	1.01567
8.19933	1.10477
8.26467	1.0097
8.33	1.05339
8.39533	1.12069
8.46067	0.922287
8.526	1.00551
8.59133	1.04618
8.65667	0.880997
8.722	1.10031
8.78733	0.9924
8.85267	0.955241
8.918	1.08953
8.98333	0.978785
9.04867	1.0367
9.114	1.0006
9.17933	0.90945
9.24467	1.0001
9.31	0.856898
9.37533	1.11996
9.44067	1.13096
9.506	1.08938
9.57133	0.97804
9.63667	1.03465
9.702	0.989447
9.76733	1.11837
150	
0.0326667	0
0.098	0
0.163333	0
0.228667	0
0.294	0
0.359333	0
0.424667	0
0.49	0
0.555333	0
0.620667	0
0.686	0
0.751333	0
0.816667	0
0.882	0
0.947333	0
1.01267	0
1.078	0
1.14333	0
1.20867	0
1.274	0
1.33933	0
1.40467	0
1.47	0
1.53533	0
1.60067	0
1.666	0
1.73133	0
1.79667	0
1.862	0
1.92733	0
1.99267	0
2.058	0
2.12333	0
2.18867	0
2.254	0
2.31933	0
2.38467	0
2.45	0
2.51533	0.186326
2.58067	1.06207
2.646	2.02055
2.71133	3.04689
2.77667	2.67584
2.842	2.3353
2.90733	2.30126
2.97267	1.40078
3.038	1.02185
3.10333	1.04048
3.16867	0.587072
3.234	1.07082
3.29933	0.920539
3.36467	0.364468
3.43	0.551126
3.49533	1.01319
3.56067	0.976347
3.626	0.851816
3.69133	1.03823
3.75667	0.960663
3.822	0.928102
3.88733	0.936175
3.95267	1.01867
4.018	0.912789
4.08333	1.23734
4.14867	0.993188
4.214	1.02902
4.27933	1.25535
4.34467	1.43647
4.41	1.0002
4.47533	1.1478
4.54067	1.05783
4.606	1.13917
4.67133	1.02649
4.73667	1.18228
4.802	0.869136
4.86733	1.16942
4.93267	1.23555
4.998	1.03828
5.06333	0.94268
5.12867	0.896406
5.194	0.873997
5.25933	1.08683
5.32467	0.977163
5.39	0.81159
5.45533	1.02995
5.52067	0.831649
5.586	1.05789
5.65133	0.978203
5.71667	0.811674
5.782	0.93449
5.84733	0.982685
5.91267	0.741893
5.978	0.874217
6.04333	1.09752
6.10867	0.96359
6.174	0.989697
6.23933	0.923654
6.30467	0.726654
6.37	1.38007
6.43533	1.09598
6.50067	1.04617
6.566	1.03913
6.63133	1.00535
6.69667	1.05155
6.762	0.953976
6.82733	1.04962
6.89267	1.01741
6.958	1.08362
7.02333	1.13526
7.08867	1.16135
7.154	0.898366
7.21933	1.11969
7.28467	0.910859
7.35	1.12388
7.41533	0.986242
7.48067	1.13763
7.546	1.02485
7.61133	1.03785
7.67667	0.920237
7.742	0.983446
7.80733	0.86068
7.87267	0.998626
7.938	0.823223
8.00333	0.892662
8.06867	1.01408
8.134	1.10477
8.19933	0.973247
8.26467	0.975181
8.33	1.01941
8.39533	1.04542
8.46067	0.97993
8.526	0.973079
8.59133	1.05417
8.65667	1.06978
8.722	0.984077
8.78733	1.05347
8.85267	0.895069
8.918	0.985767
8.98333	1.12487
9.04867	1.05829
9.114	0.97221
9.17933	0.979408
9.24467	0.958716
9.31	1.27855
